Order ID,22,Exported Date,31/05/2023 1:06:28 pm,
45,98020,98020,2092,7202284,7817,9802072022847817,980200002092,NULL
45,98020,98020,2093,5126578,1040,9802051265781040,980200002093,NULL
45,98020,98020,2094,0653040,4828,9802006530404828,980200002094,NULL
45,98020,98020,2095,1019158,8069,9802010191588069,980200002095,NULL
45,98020,98020,2096,4118824,9514,9802041188249514,980200002096,NULL
45,98020,98020,2097,1036780,9315,9802010367809315,980200002097,NULL
45,98020,98020,2098,4622971,1190,9802046229711190,980200002098,NULL
45,98020,98020,2099,1898747,1978,9802018987471978,980200002099,NULL
45,98020,98020,2100,0116654,3247,9802001166543247,980200002100,NULL
45,98020,98020,2101,2372984,7592,9802023729847592,980200002101,NULL
45,98020,98020,2102,0199981,2397,9802001999812397,980200002102,NULL
45,98020,98020,2103,6105342,0404,9802061053420404,980200002103,NULL
45,98020,98020,2104,1567606,0609,9802015676060609,980200002104,NULL
45,98020,98020,2105,7440977,2147,9802074409772147,980200002105,NULL
45,98020,98020,2106,1640976,4715,9802016409764715,980200002106,NULL
45,98020,98020,2107,7732250,2830,9802077322502830,980200002107,NULL
45,98020,98020,2108,5537386,1214,9802055373861214,980200002108,NULL
45,98020,98020,2109,4876494,5928,9802048764945928,980200002109,NULL
45,98020,98020,2110,9946007,4596,9802099460074596,980200002110,NULL
45,98020,98020,2111,1658812,4780,9802016588124780,980200002111,NULL
45,98020,98020,2112,2883922,9631,9802028839229631,980200002112,NULL
45,98020,98020,2113,3691836,2678,9802036918362678,980200002113,NULL
45,98020,98020,2114,1143595,7912,9802011435957912,980200002114,NULL
45,98020,98020,2115,6672535,1879,9802066725351879,980200002115,NULL
45,98020,98020,2116,5484834,1894,9802054848341894,980200002116,NULL
45,98020,98020,2117,8622607,4713,9802086226074713,980200002117,NULL
45,98020,98020,2118,7299558,6145,9802072995586145,980200002118,NULL
45,98020,98020,2119,7048172,0525,9802070481720525,980200002119,NULL
45,98020,98020,2120,1169964,7647,9802011699647647,980200002120,NULL
45,98020,98020,2121,0613800,7692,9802006138007692,980200002121,NULL
45,98020,98020,2122,2648086,1686,9802026480861686,980200002122,NULL
45,98020,98020,2123,2115390,1240,9802021153901240,980200002123,NULL
45,98020,98020,2124,5650241,0105,9802056502410105,980200002124,NULL
45,98020,98020,2125,8170065,3496,9802081700653496,980200002125,NULL
45,98020,98020,2126,8382568,2046,9802083825682046,980200002126,NULL
45,98020,98020,2127,4827065,3404,9802048270653404,980200002127,NULL
45,98020,98020,2128,4236467,2982,9802042364672982,980200002128,NULL
45,98020,98020,2129,9715949,7763,9802097159497763,980200002129,NULL
45,98020,98020,2130,7337048,3916,9802073370483916,980200002130,NULL
45,98020,98020,2131,7011374,0503,9802070113740503,980200002131,NULL
45,98020,98020,2132,6008812,3926,9802060088123926,980200002132,NULL
45,98020,98020,2133,8913583,2916,9802089135832916,980200002133,NULL
45,98020,98020,2134,9553512,9951,9802095535129951,980200002134,NULL
45,98020,98020,2135,8090085,5356,9802080900855356,980200002135,NULL
45,98020,98020,2136,1429725,1267,9802014297251267,980200002136,NULL
45,98020,98020,2137,4668138,5855,9802046681385855,980200002137,NULL
45,98020,98020,2138,9039654,8316,9802090396548316,980200002138,NULL
45,98020,98020,2139,8417489,3473,9802084174893473,980200002139,NULL
45,98020,98020,2140,0987107,0489,9802009871070489,980200002140,NULL
45,98020,98020,2141,5256376,2831,9802052563762831,980200002141,NULL
45,98020,98020,2142,6559625,3065,9802065596253065,980200002142,NULL
45,98020,98020,2143,8280841,0045,9802082808410045,980200002143,NULL
45,98020,98020,2144,3830759,6007,9802038307596007,980200002144,NULL
45,98020,98020,2145,4842016,2454,9802048420162454,980200002145,NULL
45,98020,98020,2146,9424928,4756,9802094249284756,980200002146,NULL
45,98020,98020,2147,0233877,2656,9802002338772656,980200002147,NULL
45,98020,98020,2148,7690411,0806,9802076904110806,980200002148,NULL
45,98020,98020,2149,8552381,6214,9802085523816214,980200002149,NULL
45,98020,98020,2150,2383230,8953,9802023832308953,980200002150,NULL
45,98020,98020,2151,2247350,4151,9802022473504151,980200002151,NULL
45,98020,98020,2152,0734560,3711,9802007345603711,980200002152,NULL
45,98020,98020,2153,5735361,2237,9802057353612237,980200002153,NULL
45,98020,98020,2154,1895581,9018,9802018955819018,980200002154,NULL
45,98020,98020,2155,1001537,1874,9802010015371874,980200002155,NULL
45,98020,98020,2156,9226721,4598,9802092267214598,980200002156,NULL
45,98020,98020,2157,4054188,6970,9802040541886970,980200002157,NULL
45,98020,98020,2158,2472551,2883,9802024725512883,980200002158,NULL
45,98020,98020,2159,4665364,3190,9802046653643190,980200002159,NULL
45,98020,98020,2160,3864747,2778,9802038647472778,980200002160,NULL
45,98020,98020,2161,9317762,5212,9802093177625212,980200002161,NULL
45,98020,98020,2162,7668461,9299,9802076684619299,980200002162,NULL
45,98020,98020,2163,8428438,4975,9802084284384975,980200002163,NULL
45,98020,98020,2164,4627563,4254,9802046275634254,980200002164,NULL
45,98020,98020,2165,8809642,1354,9802088096421354,980200002165,NULL
45,98020,98020,2166,7384002,3805,9802073840023805,980200002166,NULL
45,98020,98020,2167,5458606,3163,9802054586063163,980200002167,NULL
45,98020,98020,2168,5469164,2299,9802054691642299,980200002168,NULL
45,98020,98020,2169,1621347,8239,9802016213478239,980200002169,NULL
45,98020,98020,2170,8226475,7954,9802082264757954,980200002170,NULL
45,98020,98020,2171,7985610,1948,9802079856101948,980200002171,NULL
45,98020,98020,2172,1796332,5380,9802017963325380,980200002172,NULL
45,98020,98020,2173,7027014,0166,9802070270140166,980200002173,NULL
45,98020,98020,2174,8126663,8964,9802081266638964,980200002174,NULL
45,98020,98020,2175,8850588,1271,9802088505881271,980200002175,NULL
45,98020,98020,2176,1564820,1042,9802015648201042,980200002176,NULL
45,98020,98020,2177,3292903,2038,9802032929032038,980200002177,NULL
45,98020,98020,2178,8758809,9959,9802087588099959,980200002178,NULL
45,98020,98020,2179,1296988,1395,9802012969881395,980200002179,NULL
45,98020,98020,2180,6041420,2105,9802060414202105,980200002180,NULL
45,98020,98020,2181,0600329,5604,9802006003295604,980200002181,NULL
45,98020,98020,2182,7927508,2224,9802079275082224,980200002182,NULL
45,98020,98020,2183,1109476,0599,9802011094760599,980200002183,NULL
45,98020,98020,2184,7090883,7266,9802070908837266,980200002184,NULL
45,98020,98020,2185,2782452,3420,9802027824523420,980200002185,NULL
45,98020,98020,2186,1879616,0002,9802018796160002,980200002186,NULL
45,98020,98020,2187,6524832,1617,9802065248321617,980200002187,NULL
45,98020,98020,2188,6095995,8582,9802060959958582,980200002188,NULL
45,98020,98020,2189,4914924,2197,9802049149242197,980200002189,NULL
45,98020,98020,2190,3727900,9403,9802037279009403,980200002190,NULL
45,98020,98020,2191,2382418,8801,9802023824188801,980200002191,NULL
45,98020,98020,2192,1407010,6225,9802014070106225,980200002192,NULL
45,98020,98020,2193,1314875,6995,9802013148756995,980200002193,NULL
45,98020,98020,2194,0562655,4157,9802005626554157,980200002194,NULL
45,98020,98020,2195,8825509,5577,9802088255095577,980200002195,NULL
45,98020,98020,2196,5223922,6542,9802052239226542,980200002196,NULL
45,98020,98020,2197,5884369,3126,9802058843693126,980200002197,NULL
45,98020,98020,2198,8544630,9040,9802085446309040,980200002198,NULL
45,98020,98020,2199,6709828,8615,9802067098288615,980200002199,NULL
45,98020,98020,2200,9555471,1002,9802095554711002,980200002200,NULL
45,98020,98020,2201,7744662,3017,9802077446623017,980200002201,NULL
45,98020,98020,2202,6998689,9842,9802069986899842,980200002202,NULL
45,98020,98020,2203,1474340,6713,9802014743406713,980200002203,NULL
45,98020,98020,2204,8203611,9418,9802082036119418,980200002204,NULL
45,98020,98020,2205,1053539,1659,9802010535391659,980200002205,NULL
45,98020,98020,2206,6778806,5307,9802067788065307,980200002206,NULL
45,98020,98020,2207,5087433,0561,9802050874330561,980200002207,NULL
45,98020,98020,2208,6440680,4639,9802064406804639,980200002208,NULL
45,98020,98020,2209,9268660,7976,9802092686607976,980200002209,NULL
45,98020,98020,2210,7411057,6753,9802074110576753,980200002210,NULL
45,98020,98020,2211,9001496,1487,9802090014961487,980200002211,NULL
45,98020,98020,2212,5768256,8100,9802057682568100,980200002212,NULL
45,98020,98020,2213,0047051,4563,9802000470514563,980200002213,NULL
45,98020,98020,2214,1194027,3086,9802011940273086,980200002214,NULL
45,98020,98020,2215,5824321,2378,9802058243212378,980200002215,NULL
45,98020,98020,2216,0786763,1835,9802007867631835,980200002216,NULL
45,98020,98020,2217,8476904,9333,9802084769049333,980200002217,NULL
45,98020,98020,2218,3373004,1044,9802033730041044,980200002218,NULL
45,98020,98020,2219,1880204,4844,9802018802044844,980200002219,NULL
45,98020,98020,2220,1777524,7194,9802017775247194,980200002220,NULL
45,98020,98020,2221,6215265,6005,9802062152656005,980200002221,NULL
45,98020,98020,2222,9999154,6898,9802099991546898,980200002222,NULL
45,98020,98020,2223,9003912,2255,9802090039122255,980200002223,NULL
45,98020,98020,2224,9395953,4178,9802093959534178,980200002224,NULL
45,98020,98020,2225,8867440,3758,9802088674403758,980200002225,NULL
45,98020,98020,2226,8601530,8132,9802086015308132,980200002226,NULL
45,98020,98020,2227,1289838,6615,9802012898386615,980200002227,NULL
45,98020,98020,2228,0184819,4641,9802001848194641,980200002228,NULL
45,98020,98020,2229,2253771,2931,9802022537712931,980200002229,NULL
45,98020,98020,2230,1155581,4331,9802011555814331,980200002230,NULL
45,98020,98020,2231,8328956,6644,9802083289566644,980200002231,NULL
45,98020,98020,2232,9526473,7693,9802095264737693,980200002232,NULL
45,98020,98020,2233,4974668,7653,9802049746687653,980200002233,NULL
45,98020,98020,2234,0954176,7852,9802009541767852,980200002234,NULL
45,98020,98020,2235,5801818,8415,9802058018188415,980200002235,NULL
45,98020,98020,2236,7761221,5739,9802077612215739,980200002236,NULL
45,98020,98020,2237,0980314,8668,9802009803148668,980200002237,NULL
45,98020,98020,2238,1499812,0142,9802014998120142,980200002238,NULL
45,98020,98020,2239,5082257,8238,9802050822578238,980200002239,NULL
45,98020,98020,2240,4359020,6389,9802043590206389,980200002240,NULL
45,98020,98020,2241,2724344,6898,9802027243446898,980200002241,NULL
45,98020,98020,2242,4122489,2855,9802041224892855,980200002242,NULL
45,98020,98020,2243,6594307,2606,9802065943072606,980200002243,NULL
45,98020,98020,2244,4563065,5046,9802045630655046,980200002244,NULL
45,98020,98020,2245,5655559,7873,9802056555597873,980200002245,NULL
45,98020,98020,2246,7181061,5626,9802071810615626,980200002246,NULL
45,98020,98020,2247,5373071,2725,9802053730712725,980200002247,NULL
45,98020,98020,2248,2248877,9566,9802022488779566,980200002248,NULL
45,98020,98020,2249,9050467,6546,9802090504676546,980200002249,NULL
45,98020,98020,2250,2916046,0944,9802029160460944,980200002250,NULL
45,98020,98020,2251,9208995,6038,9802092089956038,980200002251,NULL
45,98020,98020,2252,5098265,7103,9802050982657103,980200002252,NULL
45,98020,98020,2253,8586603,6651,9802085866036651,980200002253,NULL
45,98020,98020,2254,9462480,5217,9802094624805217,980200002254,NULL
45,98020,98020,2255,0029068,3366,9802000290683366,980200002255,NULL
45,98020,98020,2256,3548384,1322,9802035483841322,980200002256,NULL
45,98020,98020,2257,4966663,6268,9802049666636268,980200002257,NULL
45,98020,98020,2258,5203711,0351,9802052037110351,980200002258,NULL
45,98020,98020,2259,3968043,6621,9802039680436621,980200002259,NULL
45,98020,98020,2260,9943863,2525,9802099438632525,980200002260,NULL
45,98020,98020,2261,8577404,0274,9802085774040274,980200002261,NULL
45,98020,98020,2262,8614924,5994,9802086149245994,980200002262,NULL
45,98020,98020,2263,6237039,1070,9802062370391070,980200002263,NULL
45,98020,98020,2264,8767474,7909,9802087674747909,980200002264,NULL
45,98020,98020,2265,0968877,6641,9802009688776641,980200002265,NULL
45,98020,98020,2266,0287320,0626,9802002873200626,980200002266,NULL
45,98020,98020,2267,6302612,0426,9802063026120426,980200002267,NULL
45,98020,98020,2268,2021730,1363,9802020217301363,980200002268,NULL
45,98020,98020,2269,8603434,8572,9802086034348572,980200002269,NULL
45,98020,98020,2270,8596819,7146,9802085968197146,980200002270,NULL
45,98020,98020,2271,3117748,7407,9802031177487407,980200002271,NULL
45,98020,98020,2272,0087862,3495,9802000878623495,980200002272,NULL
45,98020,98020,2273,3658007,4742,9802036580074742,980200002273,NULL
45,98020,98020,2274,5188832,6025,9802051888326025,980200002274,NULL
45,98020,98020,2275,9327841,4938,9802093278414938,980200002275,NULL
45,98020,98020,2276,2541137,6467,9802025411376467,980200002276,NULL
45,98020,98020,2277,9253982,0594,9802092539820594,980200002277,NULL
45,98020,98020,2278,8339206,0113,9802083392060113,980200002278,NULL
45,98020,98020,2279,5023040,0983,9802050230400983,980200002279,NULL
45,98020,98020,2280,8136922,0736,9802081369220736,980200002280,NULL
45,98020,98020,2281,7705212,2395,9802077052122395,980200002281,NULL
45,98020,98020,2282,2620672,3947,9802026206723947,980200002282,NULL
45,98020,98020,2283,8894995,9329,9802088949959329,980200002283,NULL
45,98020,98020,2284,2979938,5595,9802029799385595,980200002284,NULL
45,98020,98020,2285,7951140,8332,9802079511408332,980200002285,NULL
45,98020,98020,2286,3695789,9747,9802036957899747,980200002286,NULL
45,98020,98020,2287,0259003,2211,9802002590032211,980200002287,NULL
45,98020,98020,2288,0211025,0657,9802002110250657,980200002288,NULL
45,98020,98020,2289,1545681,5727,9802015456815727,980200002289,NULL
45,98020,98020,2290,8177689,8256,9802081776898256,980200002290,NULL
45,98020,98020,2291,8924233,0499,9802089242330499,980200002291,NULL
45,98020,98020,2292,9855356,0479,9802098553560479,980200002292,NULL
45,98020,98020,2293,0093578,3100,9802000935783100,980200002293,NULL
45,98020,98020,2294,4824388,8608,9802048243888608,980200002294,NULL
45,98020,98020,2295,9779934,4599,9802097799344599,980200002295,NULL
45,98020,98020,2296,2116106,9170,9802021161069170,980200002296,NULL
45,98020,98020,2297,8062993,8012,9802080629938012,980200002297,NULL
45,98020,98020,2298,7245918,4742,9802072459184742,980200002298,NULL
45,98020,98020,2299,0243367,1167,9802002433671167,980200002299,NULL
45,98020,98020,2300,1870910,3818,9802018709103818,980200002300,NULL
45,98020,98020,2301,6201972,2107,9802062019722107,980200002301,NULL
45,98020,98020,2302,9210527,6411,9802092105276411,980200002302,NULL
45,98020,98020,2303,1685242,9790,9802016852429790,980200002303,NULL
45,98020,98020,2304,5474827,6653,9802054748276653,980200002304,NULL
45,98020,98020,2305,1070874,3462,9802010708743462,980200002305,NULL
45,98020,98020,2306,4052785,1519,9802040527851519,980200002306,NULL
45,98020,98020,2307,1526451,6558,9802015264516558,980200002307,NULL
45,98020,98020,2308,2796304,4014,9802027963044014,980200002308,NULL
45,98020,98020,2309,4138820,3667,9802041388203667,980200002309,NULL
45,98020,98020,2310,4945076,4920,9802049450764920,980200002310,NULL
45,98020,98020,2311,9677538,0932,9802096775380932,980200002311,NULL
45,98020,98020,2312,5607137,8543,9802056071378543,980200002312,NULL
45,98020,98020,2313,0853815,9818,9802008538159818,980200002313,NULL
45,98020,98020,2314,4668385,7042,9802046683857042,980200002314,NULL
45,98020,98020,2315,3805049,8146,9802038050498146,980200002315,NULL
45,98020,98020,2316,9960242,6035,9802099602426035,980200002316,NULL
45,98020,98020,2317,2327745,8065,9802023277458065,980200002317,NULL
45,98020,98020,2318,0913144,5729,9802009131445729,980200002318,NULL
45,98020,98020,2319,2378486,5810,9802023784865810,980200002319,NULL
45,98020,98020,2320,9020275,9271,9802090202759271,980200002320,NULL
45,98020,98020,2321,5217180,5477,9802052171805477,980200002321,NULL
45,98020,98020,2322,7113374,7569,9802071133747569,980200002322,NULL
45,98020,98020,2323,0987210,2588,9802009872102588,980200002323,NULL
45,98020,98020,2324,5891331,1179,9802058913311179,980200002324,NULL
45,98020,98020,2325,8732509,9841,9802087325099841,980200002325,NULL
45,98020,98020,2326,5484657,1682,9802054846571682,980200002326,NULL
45,98020,98020,2327,1310319,6757,9802013103196757,980200002327,NULL
45,98020,98020,2328,0387940,3693,9802003879403693,980200002328,NULL
45,98020,98020,2329,1961754,6411,9802019617546411,980200002329,NULL
45,98020,98020,2330,1784515,0279,9802017845150279,980200002330,NULL
45,98020,98020,2331,4856134,3053,9802048561343053,980200002331,NULL
45,98020,98020,2332,5314643,3254,9802053146433254,980200002332,NULL
45,98020,98020,2333,3735811,6053,9802037358116053,980200002333,NULL
45,98020,98020,2334,7937184,7355,9802079371847355,980200002334,NULL
45,98020,98020,2335,8828737,4792,9802088287374792,980200002335,NULL
45,98020,98020,2336,8545617,8699,9802085456178699,980200002336,NULL
45,98020,98020,2337,7216318,8419,9802072163188419,980200002337,NULL
45,98020,98020,2338,2744097,2258,9802027440972258,980200002338,NULL
45,98020,98020,2339,8279902,2189,9802082799022189,980200002339,NULL
45,98020,98020,2340,8980620,8107,9802089806208107,980200002340,NULL
45,98020,98020,2341,1455403,5221,9802014554035221,980200002341,NULL
45,98020,98020,2342,9240430,0805,9802092404300805,980200002342,NULL
45,98020,98020,2343,9127700,1565,9802091277001565,980200002343,NULL
45,98020,98020,2344,6984191,9462,9802069841919462,980200002344,NULL
45,98020,98020,2345,2213508,2935,9802022135082935,980200002345,NULL
45,98020,98020,2346,9059542,0887,9802090595420887,980200002346,NULL
45,98020,98020,2347,7110828,0786,9802071108280786,980200002347,NULL
45,98020,98020,2348,3955979,2286,9802039559792286,980200002348,NULL
45,98020,98020,2349,5874482,6080,9802058744826080,980200002349,NULL
45,98020,98020,2350,4042258,0106,9802040422580106,980200002350,NULL
45,98020,98020,2351,4620887,7897,9802046208877897,980200002351,NULL
45,98020,98020,2352,6367577,5215,9802063675775215,980200002352,NULL
45,98020,98020,2353,5820869,2499,9802058208692499,980200002353,NULL
45,98020,98020,2354,3330374,8702,9802033303748702,980200002354,NULL
45,98020,98020,2355,4361982,3990,9802043619823990,980200002355,NULL
45,98020,98020,2356,6657997,5039,9802066579975039,980200002356,NULL
45,98020,98020,2357,8753205,1239,9802087532051239,980200002357,NULL
45,98020,98020,2358,2800261,9741,9802028002619741,980200002358,NULL
45,98020,98020,2359,7857499,2208,9802078574992208,980200002359,NULL
45,98020,98020,2360,1729158,4476,9802017291584476,980200002360,NULL
45,98020,98020,2361,9822662,1039,9802098226621039,980200002361,NULL
45,98020,98020,2362,4993865,5161,9802049938655161,980200002362,NULL
45,98020,98020,2363,0458518,6762,9802004585186762,980200002363,NULL
45,98020,98020,2364,1855188,2741,9802018551882741,980200002364,NULL
45,98020,98020,2365,3525937,9192,9802035259379192,980200002365,NULL
45,98020,98020,2366,1153876,7820,9802011538767820,980200002366,NULL
45,98020,98020,2367,8369657,8000,9802083696578000,980200002367,NULL
45,98020,98020,2368,1213018,5999,9802012130185999,980200002368,NULL
45,98020,98020,2369,4121019,7707,9802041210197707,980200002369,NULL
45,98020,98020,2370,2156083,5205,9802021560835205,980200002370,NULL
45,98020,98020,2371,9508879,1892,9802095088791892,980200002371,NULL
45,98020,98020,2372,6806949,1766,9802068069491766,980200002372,NULL
45,98020,98020,2373,9616211,7772,9802096162117772,980200002373,NULL
45,98020,98020,2374,1139622,3833,9802011396223833,980200002374,NULL
45,98020,98020,2375,4646179,6958,9802046461796958,980200002375,NULL
45,98020,98020,2376,5378091,8065,9802053780918065,980200002376,NULL
45,98020,98020,2377,8627588,4434,9802086275884434,980200002377,NULL
45,98020,98020,2378,1819988,7631,9802018199887631,980200002378,NULL
45,98020,98020,2379,4532708,7610,9802045327087610,980200002379,NULL
45,98020,98020,2380,4392262,4846,9802043922624846,980200002380,NULL
45,98020,98020,2381,6387477,5149,9802063874775149,980200002381,NULL
45,98020,98020,2382,1040720,6084,9802010407206084,980200002382,NULL
45,98020,98020,2383,4277628,5738,9802042776285738,980200002383,NULL
45,98020,98020,2384,6437644,3012,9802064376443012,980200002384,NULL
45,98020,98020,2385,3426603,5418,9802034266035418,980200002385,NULL
45,98020,98020,2386,7030219,6806,9802070302196806,980200002386,NULL
45,98020,98020,2387,9942949,4877,9802099429494877,980200002387,NULL
45,98020,98020,2388,5281602,3189,9802052816023189,980200002388,NULL
45,98020,98020,2389,4499801,6420,9802044998016420,980200002389,NULL
45,98020,98020,2390,8634840,6413,9802086348406413,980200002390,NULL
45,98020,98020,2391,8131042,5293,9802081310425293,980200002391,NULL
45,98020,98020,2392,5042697,3876,9802050426973876,980200002392,NULL
45,98020,98020,2393,4105617,8084,9802041056178084,980200002393,NULL
45,98020,98020,2394,7743833,6321,9802077438336321,980200002394,NULL
45,98020,98020,2395,7762701,2147,9802077627012147,980200002395,NULL
45,98020,98020,2396,8347683,2114,9802083476832114,980200002396,NULL
45,98020,98020,2397,2327063,1072,9802023270631072,980200002397,NULL
45,98020,98020,2398,9547749,0098,9802095477490098,980200002398,NULL
45,98020,98020,2399,4396303,6108,9802043963036108,980200002399,NULL
45,98020,98020,2400,6319741,6967,9802063197416967,980200002400,NULL
45,98020,98020,2401,0886392,6831,9802008863926831,980200002401,NULL
45,98020,98020,2402,8280322,2775,9802082803222775,980200002402,NULL
45,98020,98020,2403,0412125,2268,9802004121252268,980200002403,NULL
45,98020,98020,2404,0612946,4878,9802006129464878,980200002404,NULL
45,98020,98020,2405,0013700,1756,9802000137001756,980200002405,NULL
45,98020,98020,2406,7685273,5190,9802076852735190,980200002406,NULL
45,98020,98020,2407,2480238,3323,9802024802383323,980200002407,NULL
45,98020,98020,2408,3543021,0431,9802035430210431,980200002408,NULL
45,98020,98020,2409,1958209,3423,9802019582093423,980200002409,NULL
45,98020,98020,2410,2504400,9667,9802025044009667,980200002410,NULL
45,98020,98020,2411,7712852,6207,9802077128526207,980200002411,NULL
45,98020,98020,2412,6316374,2941,9802063163742941,980200002412,NULL
45,98020,98020,2413,4547618,8938,9802045476188938,980200002413,NULL
45,98020,98020,2414,0371997,6098,9802003719976098,980200002414,NULL
45,98020,98020,2415,9059855,5622,9802090598555622,980200002415,NULL
45,98020,98020,2416,4098941,9920,9802040989419920,980200002416,NULL
45,98020,98020,2417,6778559,4002,9802067785594002,980200002417,NULL
45,98020,98020,2418,2990236,0261,9802029902360261,980200002418,NULL
45,98020,98020,2419,8757267,3645,9802087572673645,980200002419,NULL
45,98020,98020,2420,4945320,0823,9802049453200823,980200002420,NULL
45,98020,98020,2421,5691660,5258,9802056916605258,980200002421,NULL
45,98020,98020,2422,3354050,9867,9802033540509867,980200002422,NULL
45,98020,98020,2423,3838986,6989,9802038389866989,980200002423,NULL
45,98020,98020,2424,9997567,0714,9802099975670714,980200002424,NULL
45,98020,98020,2425,4997697,6735,9802049976976735,980200002425,NULL
45,98020,98020,2426,1337375,3477,9802013373753477,980200002426,NULL
